,Unnamed: 0,content,score
827,827,Semenjak saya pake quipper saya jadi lebih semangat belajar dan nilai-nilai harian saya mulai naik.. terima kasih quipper,5
828,828,"Agak ribet ,harus buka di web,kalau di web gk bisa di download,tolong tingkatkan kemudahan dalam memakai aplikasi ini",3
829,829,"Bagaimana ini, TO NYA KAGAK JELAS, SERVERNYA DOWN EROR TERUS, BAGI TEMAN TEMAN YANG INGIN IKUT QUIPPER, SAYA SARANKAN GAUSAH!! RUANG GURU LEBIH JOSSS!!",1
830,830,"kok aku gak bisa tambah bidang studi? katanya sih cek koneksi, tapi jaringan aku baik baik sj. kok gak mau sih?? tolong di perbaiki pls.. gimana nih aku mau tambah bidang studi😟",2
831,831,"Sangat sangat brmnfaat. Qv ini lebih ke mendalami pemahaman dtambah ad supernya (singktn singktn yg buat kt lbh mudh mengingat suatu hal), pmbawaanny jg menarik plus diajar sm bintang kelas, kek Kak Feby, Kak Vidi, dll",5
832,832,"Terima kasih quiper telah menemaniku belajar selama +- baru 3 bulan tapi sumpah materinya cepe banget nangkep karena tutornyaa superduper kereeeeeeennnnnnn nilai ku sekarang udah nggak remidi lagi pas ulangan harian pokoknya ter the bestlah tutor favorit aku kak ferry gila cepet banget pahamny kalo dia yg ngajar tapi tutor lain juga keren"" pokoknya sukses selalu quipper video",5
833,833,kak aq kan udh download aplikasi quipper tapi pas sampe ke kode kelas aq bingung soalnya kan aq download aplikasi ini buat nyoba aja.jadi aku nggak tau kode kelasnya.Gimana dong kak?,2
834,834,Saya p Mendaftar di quipper school sebagai guru bagaimana supaya sy bisa masuk ke akun quipper school dg akun sy sebagai guru??,2
835,835,"Saya habis download aplikasi ini saat mau daftar kenapa tidak bisa masuk hanya ada pesan ""Maaf ada kendala coba lagi"" saya coba terus menerus tetap tidak bisa",1
836,836,"terima kasih ruang guru dulu nilai mtk saya 60,70 sekarang nilai mtk saya jadi 90,100 terima kasih banyak ruang guru memang bimbel online no.1 terpercaya di indonesia",5
837,837,"app nya bagus dan bnyakk pengajarannya, tapi kok gk semua bngt ya isi video materinyaa?? :((",3
838,838,"banyak yang tidak bisa dibuka di aplikasinya harus ke web, dan sekarang malah muter"" terus videonya, padahal jarian bagus",1
839,839,"Bagus , Tolong sediakan juga K 13 yg revisi kyak di RG sdh ada yg revisi. Soalnya rata2 materi di skolahku K 13 revisi.",4
840,840,"Sangat membantu.menurut ku lebih bagus qupper ini dari pada aplikasi tetangga yang pada ribet, puyeng aku 😀(•‿•)😀",5
841,841,"Untuk fitur dan pelayanan cukup oke lah,, tapi untuk melihat video pembelajarannya kadang suka agak lelet,, walaupun sinyal kenceng",4
842,842,Kak kok ga bisa daftrar? Tulisannya terjafi kendala !!!!!! Kasi tindakan dong!!!!,1
843,843,Menurutku Quipper udah bagus kok. Namun saran aja lebih baik dikasih kayak animasi gitu biar gak lebih bosen.,4
844,844,"Tidak masuk padahal email dan password sudah benar, sudah saya sudah merest password dan terjadi lagi tidak bisa login",1
845,845,Solusi saat mengerjakan soal secara ONLINE...dan apk nya mantap sekali buruan download!...,5
846,846,Misalnya pada soal fisika dan matematika gambarnya tidak muncul sehingga soal yang sebenarnya gampang dikerjakan menjadi susah karena kita harus menebak gambar,3
847,847,Kak mau nanya dong... Kok setelah saya instal tapi kok gk bisa daftar ya? Padahal saya udh masukin semua persyaratannya Mohon bantuannya kak🙏,2
848,848,Perbaiki bug Masalah pembuatan akun Saya sudah coba berkali kali Dan tetap tidak bisa malah tertulis Ada kendala silahkan coba lagi 😐,1
849,849,video nya terlalu panjang sehingga membuat ku bosan dan lama kelamaan pengen tidur sarannya videonya pendek 2 aja lalu latihan soalnya setelah materi perbanyakin,2
850,850,"Kok pas saya buka quipper ya semua soal yang sudah saya kerjakan dan soal barunya nggak ada? Tolong ini gmn, saya belum ngerjain tugas baru nih",1
851,851,Ngga suka sama quipper..padahal mau TRY OUT. tapi quipper MEMPERSULIT.jaringan bagus tapi server eror teroooosss..ngga bisa liat soal.waktu berjalan terus..BARU JAWAB 7 SOAL .WAKTU SUDAH HABIS..ngak rekomended samaa QUIPPER..enakan RUANG GURU.ngga usah berlangganan ke QUIPPER..SEMPAH KESEL BANGET...BUKAN HOAX GAESASS😠😠😠,1
852,852,"Apa apaan ngadain T. O servernnya bermasalah terus, kalo ga siap ngadain T. O ga usah di usahain!!!!!!!!!!!",1
853,853,Quiipeer saya mau berlangganan tapi sayang nya terlalu mahal😞dari aplikasi ruang guru quipper sebenar nya saya lebih suka sama aplikasi pembahasan quipper daripada ruang guru,1
854,854,Kenapa ya jawaban saya tidak terkirim ke guru padahal saya udah selesai. Jadi aku di kira tidak ngerjain tugas deh tolong diperbaiki,1
855,855,"ASTAGA, NAPA KLO VIDEO UPDATENYA DI WEB DILUAN. SAYA UDH BAYAR AKUNNYA, MASA HARUS BUANG2 UANG LGI BUAT STREAMING. MKSD SAYA MENDING SAYA BISA DOWNLOAD SMUA DLU DI CAFEE. TRUS MASA WAKTUS KADALUARSA DI PERPANJANG DONG ATO KLO BISA GK USAH ADA BATAS WAKTU. KATANYA TEKNOLOGI JEPANG? INDO GK BISA LBIH BAIK YH?",2
856,856,Belajar diquiper sangat menyenangkan karena pelajarannya sesuai dengan materi pembelajaran disekolah dan guru-guru nya pun jelas dalam menjelaskan materinya,5
857,857,Kadang video pertamanya bisa diputar tapi vidro ke 2 ke 3 ny nggak bisa diputar jafi harus pakai quipper web tolong gimana cara puter video ke 2 ke 3 ny di aplikasi,3
858,858,"kenapa pas saya buat akun ke quipper school, kenapa masuknya jadi ke quipper video, bisa kasih tau gak knp.. apa saya salah....?",1
859,859,"tolong donk biar updetanx ada contoh soal sekolah kedinasan ya, yang tes TWK,TIU,dan TKP maaf cuma bisa kasih bintang 4 dulu ya😁",4
860,860,"Kenapa quipper loadingnya lama banget, ditunggu lama pun masih nggak bisa buka semua vidio? .tlong kebijakan nya",2
861,861,Sangat bagus. Membantu memahami materi. Apalagi cara mengajar para tentor sangat mudah dipahami.,5
862,862,"Aplikasi nya sudah bagus tapi masih ada yg kurang yaitu gk bisa keluar dari kelas yg sudah dimasukin,padahal cuma karena salah nulis kode",2
863,863,Terimakasih quipper telah membantu saya dalam hal belajar.. hanya SARAN dari saya video SBMPTN nya tolong lebih diupdate lagi karena masih terpacu dengan Tahun lalu,5
864,864,"Aplikasi nya bagus untuk latihan soal soal,tapi masih ada materi yang kurang untuk K(13) Revisi 2018,harus di update app nya",5
865,865,Berkat apk ni saya sampai telat mengumpulkan tugas fisika di karena kan apknya tidak ada memberi notif sama sekali semenjak Minggu-minggu ini kecewa betul:/,1
866,866,sudah bagus tapi masih belum ada untuk un 2019 dan sb 2019 tolong secepatnya diupdate untuk 2019 terima kasih: ),3
867,867,"Dengan adanya aplikasi ini,pembelajaran saya jdi mudah mengerti dan lebih semangat.... Tingkatkan lagi biar jadi yang terbaiksss",5
868,868,"Usul utk quipper,, ada time pengaturannya utk membatasi anak mengerjakan tugas. Selama ini baru seting tanggal saja yang sdh ada",3
869,869,Kenapa akun quipper saya hilang saat mau login lagi?,1
870,870,"Server lelet Dan sangat tidak efektif. (gara"" ini banyak yg nangis karena tidak bisa ikut TO)",1
871,871,Aku daftar kok ndak bisa masuk sih? Pasti kalau aku daftar ada kendala gitu. Itu knp ya kak?,1
872,872,"tutornya asik, mudah dipahami, materinya juga lengkap.. recommended bngt buat belajar. mantaap!",5
873,873,Wow berkat aplikasi Quipper sekarang nilai saya semakin bagus semua itu berkat nonton video di aplikasi Quipper:),5
874,874,Interface atau tampilan awal sangat membingungkan tidak seperti ruang guru. Saran saya mending langganan ruang guru aja si.. Beneran dah,1
875,875,Apk macam apa ini gua gak bisa masuk pdahal email dan no telpon dan sandi saya gaada yg salah mlh d srh TERJADI KENDALA COBA LGI. Gua coba smpe 13 kli gk bisa bisa gua uninstal lgsng gk bcusss,1
876,876,4 dulu ya..baru mencoba....kalau nanti bagus dan saya dapat belajar dengan nyaman nanti saya tambah in yaaaa,4
877,877,"kak mau nanya dong kok masterclass di akun quipper ku kok enggak muncul yaa,gimana yaa???",4
878,878,Saya download apk nya tapi gk bisa masuk padahal email dan password bener.... tapi kalo pake chrome bisa....,1
879,879,"paan nih app mau langganan semua 700rb ke atas. soal isi dah oke hanya kalo harga jangan 700rb dong. sediain yng 100,200 atau sekitar itu",1
880,880,ko ga bisa daftar sih? kenapa? tulisannya server error loh ko gitu? padahal pengen banger belajae lewat quipper,1
881,881,kak kenapa ya aku gk bisa membuka materinya. Disitu dibilang periksa koneksi anda padahal koneksi ku bagus kak. mohon bantuannya kak,5
882,882,Hallo quipper aplikasi belajar ini sangat membantu.saya sampe lupa kalo saya nggak pernah belajar hehe candaa aplikasi ini membantu banget,5
883,883,aplikasi gajelas. bikin gw lama ngerjain tugas. kode kelas yg udah dimasukin gk bisa diliat. benci gw ma ni aplikasi,1
884,884,"untuk materi ipa yang sma masih banyak yang ngak sesuai dengan yang diajarkan di sekolah dan pembahasanya gak langsung ke inti, mohon diperbaiki :)",2
885,885,"Belajar di quipper itu sangat asyik, tutornya hebat hebat, jadi lebih paham apalagi ada rumus supernya. Quipper video kereennnn",5
886,886,Sekarang gak ada opsi pengaturan kualitas video yang ingin di didownload/offlinekan ..jadi lalau saya ngedownload kualitassnya itu selalu low jadi pas nonton tulisan soalnya itu gak jelas,1
887,887,"beberapa hari terakhir saya tidak bisa mengerjakan tugas dari guru langsung di aplikasi, melainkan harus melalui web",3
888,888,Mantap banget pokoknya sukaaa💕,5
889,889,"Video nya menarik kak tapi ada yg kurang, videonya itu gak bisa di download dan gak bisa dibuka secara offline",2
890,890,"Quipper video sangat membantu saya dalam pelajaran di sekolah, mengerjakan tugas sekolah dan menambah wawasan 🤗",5
891,891,"Aplikasinya mantap,tugas makin numpuk,dari wa,line,google classrom,zoom,quiper. Buat klian yg masih bertahan👍 untuk kalian :v",5
892,892,"Tolong donk jangan kasih harapan palsu ke pelamar kerja, Saya udh mengikuti seleksi dari bulan mei 2020, smpe bulan ini sudah di interview ulang tapi di tolak, 6 bulan saya setia menunggu quipper, tapi di tolak sama ardi dan teman nya orang outsourcing Pt medianet adi cipta, sangat kecewa saya sama quipper kenapa haru pake outsourcing PT MAC Itu, Dan jika suatu saat nanti saya bisa masuk di pemerintahan, Saya akan BLOK perusahan quipper dan outshorcing PT MAC Terimakasih sudh di beri harapan",1
893,893,"sangat membantu saya dalam belajar, cara guru mengajarkan di buat sangat simple sehingga saya mudah mengerti :)",5
894,894,Lumayan tapi kurang animasi sehingga membosankan.Tolong di perbaiki dan kurikulum 2013 yg revisi donk supaya sesuai dengan yang disekolah,3
895,895,"Saya rasa, tidak ada yang perlu dikomentari. Tapi jika ditanya tentang pengalaman saya, cukup puas sih dengan aplikasi ini.",4
896,896,"kata kakaknya pas saya dikasih soal saya kan gabisa, terus kata dia lupain SNMPTN, sbmptn,mandiri, sesat kan?",1
897,897,"Untuk saat ini saya kasih 3 bintang dulu,tetapi kalau aplikasi ini berguna nanti saya kasih lima bintang janji saya :)",3
898,898,"Ok, tpi kurang perlu",5
899,899,"Baru download udah seneng banget,eh giliran daftar akun terjadi kendala mulu padahal pake wifi, uninstal aja kali ya",2
900,900,Setelah di masukkan kode kelas kenapa tidak ada soalnya. Gangguan kah? Atau quipper eror?,1
901,901,kak mohon diperbaiki ya. banyak yang susah log in sama banyak yang ga ke load gambar nya. trus soal jawaban nya bener malah salah,1
902,902,Kok notif tugas muncul pas dibuka nggak ada ya 🙃udah keluar buka terus nggak muncul tetap. Padahal koneksi internet lancar kecepatan bagus.,3
903,903,Saya sudah Download Quipper dan berlangganan di Quipper tapi Fiturnya Jelek!!!saya nyesel udah berlangganan,1
904,904,Apl nya bagus banget sampe bikin otakku nguap kek mesin motor tua yg dipanasin Awokawokawok,1
905,905,"Kok saya nggak bisa masuk.padahal email saya udh betul,dan sandinya juga...knp ga bisa?",1
906,906,sumpah keren banget....bikin otak jadi saraf pecah...rambut tengah merontok....dan terima kasih quipper :'),5
907,907,"Soal yg dibahas di video soal yg mudah2 , dan latihan soalnya juga yg gitu2 aja, jadi giliran dapat soal susah d sekolah jadi susah",2
908,908,Bagus banget pokoknya. Karena sangat membantu kami yg dri golongan sederhana dlm berlajar online tanpa bayar,5
909,909,"Caranya daftar gimana ya? Udah diisi semua kok masih nggak bisa daftar? mohon bantuannya, terima kasih.",4
910,910,"Kenapa ya saya gak bisa buka tugas dari guru saya, pas tugasnya diklik ada tulisan maaf quipper telah berhenti, mohon perbaikannya",3
911,911,Sumpah nyesek amat dah gw download aplikasi ini.,1
912,912,"Kenapa saya gagal login ya, Padahal saya baru pertama kali, aplikasi rusak inimah ngapain ada di play store kalau gak bisa di gunakan 😓😒",1
913,913,"kalo video materi yg dicari udah urut keknya lebih enak, jadi gak ketuker/kurang:))",4
914,914,Woi quipper anjing kok bisa ada tiba tiba jawaban salah padahal saya belum ada jawab Aku harap anda kontol quipper perbaiki masalah ini atau saya akan mereport aplikasi ini,1
915,915,"Aplikasinya bagus , tapi tolong perbaiki sedikit masalah di materi sbmptn bahasa indonesia yang tidak bisa dibuka...",4
916,916,Waah bagus sekali aku suka dulu nilaiku sangat jelek karna aplikasi ini aku masuk sepuluh besar sangat mudah dipahami terimakasi aplikasinya,5
917,917,"Apk sangat membantu banget terutama disaat pandemi gini,jadi bisa dipake buat pjj ,makasih banyak quipper",5
918,918,"Di Quipper ini materi nya jelas banget, sama kaya rasa malas ku jelas banget susah di hilangin:')",5
919,919,Kenapa saat materi persiapan utbk 2020 bagian matematika saintek subbab barisan dan deret kurang lengkap ya yang aritmatikanya?? Mohon untuk dikoreksi,4
920,920,"Aplikasi ini ngebantu banget buat belajar, terbukti dari 1 setengah tahun aku pake app ini hasilnya cukup memuaskan.",5
921,921,Kenapa tidak bisa memasukkan gambar ke essay quipper? Saya tidak tuntas gara gara gambar tugas saya tidak masuk ke essay quipper. Tolong bantu,2
922,922,"Kalo bisa banyakin video yang pake animasi atau proyektor dong,biar lebih menarik dan lebih mudah dipahami",4
923,923,gambar nya yang di projector kekecilan jadi g bisa tau bagian-bagian apa saja ini kekurangan yang sangat fatal sih,2
924,924,"sangat bermanfaat aplikasi ini ,semua mata pelajaran tersedia dengan lengkap ,pokonya wajib deh download aplikasi ini",5
925,925,"awalnya bingung cara menggunakannya.. tapi setelah saya otak atik, dibuka2 ternyata menyenangkan dan gabikin bosen lhoo 🤗.",3
926,926,quiper gimana yah?? koh saya klik tambah materi kagak ada yg muncul sama sekali.?!,1
927,927,Saya lia. Saya sudah mendaftar berkali-kali tapi kok tetep tidak bisa terdaftar ya? Tolong bantuannya,3
928,928,"Dah bagus sih, tapi kalau bisa ada tambahan fitur subtitlenya biar enak kalau yang lagi gak bisa dengar videonya",3
929,929,Mengapa semua jadwal yang saya sudah atur jadi menghilang? Dan bagaimana caranya menambahkan materi?,4
930,930,"Bagaimana cara daftar di quipper,saya sudah mencoba dengan kuota yang masih banyak,bahkan 4g dan msih ""ada kendala""",5
931,931,Seruuu banget gk nyesel deh download aplikasi ini karena sangat membantu dalam pembelajaran kita dirumah👍👍,5
932,932,"Di soal b.indo terdapat jawaban yang sama persis yang membuat bingung. Tolong di perbaiki lagi, terima kasih",4
933,933,bagus tutornya dalam menjelaskan materi tapi sedikit bumbuilah dalam animasi di tiap tiap videonya biar gak jenuh :),4
934,934,Saya sangat menikmati belajar online dengan aplikasi ini karena aplikasi ini merupakan aplikasi yang telah Go-Internasional. Terima Kasih Quipper🥰,5
935,935,"Maaf kak, kalo ganti semester, misalnya semester 2,kan di buku paket ganti materi, kadang ada yang ganti buku paket karena ganti semester, apakah materi materi di quipper juga ganti? Bukan yang itu itu aja yang semester satu?",5
936,936,kok aku gak bisa daftar sih.. ini aku lagi butuh banget. soalnya nanti pagi sama siang ada simulasi dan tryout.gmana nih..tolong ya konsekuensinya,1
937,937,Kalau mau nyalin di buku tulis nggak kelihatan soalnya apa yang di catat oleh guru malah tertutup oleh badan nya,1
938,938,"Kak,kok soalnya matematika nya gak bisa muncul ya? Pas aku buka soalnya loading image mulu,udah aku tungguin gak muncul2 Tolong perbaiki ya kak,aku perlu banget",1
939,939,"tugas sekolah saya gak muncul,eh tau tau muncul pas udah overdue,padahal dri kemaren gak muncul tugasnya",2
940,940,Sodara Y.N. Tutor matematika coba di kasih saran biar ngajarnya ga kek ngerjain sendiri. Dia tu tutor harus jelasin bukan malah seperti ngerjain sendiri.,2
941,941,Kak aplikasi ini gratis nggak🙏,2
942,942,"Quipper sya knp begini yah soalnya hilang semua tdk ada soal yg muncul mohon bantuannya kakak"" quipper soalnya sya tidak bisa lgi kerja tugas sekolah dan ulangan"" sya jga numpuk makasih itu ajah",4
943,943,Saya kasi 3 bintang dulu kak.. Ntar kalau up dan aplikasinya bagus kasi bintang full.!!,3
